2.8496334552764893,-4.816339492797852,5.0,5.0
2.772797363620429,-4.768888503370804,4.956678479818567,4.848374679364987
2.696200391178481,-4.7213759861375495,4.913356959637135,4.696749358729974
2.6198221498262697,-4.6737437875792605,4.8700354394557035,4.5451240380949605
2.543642251439426,-4.625933754177113,4.826713919274271,4.3934987174599485
2.467640307893576,-4.577887732412277,4.783392399092839,4.241873396824935
2.3917959310643457,-4.529547568765929,4.740070878911406,4.090248076189922
2.3160887328273647,-4.480855109719241,4.696749358729974,3.938622755554909
2.2404983250582595,-4.431752201753385,4.6534278385485415,3.7869974349198956
2.165004319632658,-4.3821806913495385,4.61010631836711,3.635372114284883
2.0895863284261873,-4.332082424988873,4.566784798185677,3.4837467936498694
2.014223963314475,-4.281399249152562,4.523463278004245,3.332121473014857
1.9388968361731478,-4.230073010321779,4.480141757822812,3.1804961523798436
1.8635845588778346,-4.178045554977697,4.43682023764138,3.0288708317448303
1.788266743304162,-4.12525872960149,4.393498717459948,2.877245511109818
1.7129230013277577,-4.071654380674332,4.350177197278516,2.7256201904748036
1.637532944824249,-4.0171743546773975,4.306855677097083,2.573994869839791
1.5620761856692642,-3.961760498091857,4.263534156915651,2.4223695492047783
1.4865323357384297,-3.905354657398887,4.220212636734219,2.270744228569766
1.4108810069073727,-3.8478986790796585,4.176891116552786,2.1191189079347517
1.3351018110517223,-3.7893344096153476,4.133569596371354,1.9674935872997392
1.259174360047105,-3.7296036954871266,4.090248076189922,1.8158682666647263
1.1830782657691474,-3.6686483831761683,4.046926556008489,1.6642429460297126
1.1067931400934785,-3.6064103191636474,4.003605035827057,1.5126176253947001
1.0303610879863525,-3.542838688200651,3.8969072091425025,1.4613402034284384
0.9541453922352956,-3.4779203894402726,3.7844567621229825,1.4191712857961185
0.8786122289805723,-3.4116544043184187,3.6720063151034625,1.3770023681637986
0.8042278210981049,-3.344039719758944,3.5595558680839416,1.3348334505314783
0.7314583914638173,-3.2750753226857015,3.447105421064421,1.292664532899158
0.6607701629536324,-3.2047602000225472,3.334654974044901,1.2504956152668378
0.592629358443473,-3.1330933386933357,3.222204527025381,1.208326697634518
0.5275022008092618,-3.0600737256219195,3.109754080005861,1.166157780002198
0.4658549129269215,-2.9857003477321546,2.997303632986341,1.123988862369878
0.4081537176723746,-2.9099721919478947,2.8848531859668203,1.0818199447375576
0.3548648379215453,-2.832888245192994,2.7724027389473003,1.0396510271052377
0.30645449655035506,-2.754447494391307,2.6599522919277794,0.9974821094729174
0.263388916434728,-2.6746489264666886,2.5475018449082594,0.9553131918405974
0.22613432045058648,-2.593491528342993,2.4350513978887394,0.9131442742082774
0.19515693147385313,-2.510974286944074,2.3226009508692194,0.8709753565759575
0.17092297238045115,-2.427096189193786,2.2101505038496985,0.8288064389436371
0.15389866604630353,-2.3418562220159846,2.0977000568301785,0.7866375213113171
0.14454992631162764,-2.255253512451925,2.0,0.75
0.1431457194091914,-2.167376483978372,2.0,0.75
0.1494205215074403,-2.078555898926457,2.0,0.75
0.16301900748342,-1.9891632357107938,2.0,0.75
0.18358585221417603,-1.8995699727459952,2.0,0.75
0.2107657305767543,-1.810147588446672,2.0,0.75
0.24420331744819992,-1.7212675612274388,2.0,0.75
0.2835432877055588,-1.6333013695029068,2.0,0.75
0.32843031622587693,-1.5466204916876882,2.0,0.75
0.3785090778861991,-1.4615964061963973,2.0,0.75
0.4334242475635714,-1.3786005914436448,2.0,0.75
0.4928205001350394,-1.2980045258440438,2.0,0.75
0.5563425104776489,-1.2201796878122069,2.0,0.75
0.623634953468445,-1.1454975557627465,2.0,0.75
0.6943425039844738,-1.074329608110275,2.0,0.75
0.7681098369027822,-1.007047323269404,2.0,0.75
0.8445816271004132,-0.9440221796547477,2.0,0.75
0.9234025494544134,-0.8856256556809179,2.0,0.75
1.004217433375506,-0.8322288962859656,2.012842645460169,0.76444797614269
1.0867357857498416,-0.7840634753926172,2.0963699076711437,0.8584161461300368
1.1708316075028535,-0.7410059963573427,2.179897169882119,0.9523843161173837
1.256404664811028,-0.7028774623106373,2.263424432093094,1.0463524861047306
1.34335472385085,-0.6694988763829968,2.3469516943040687,1.1403206560920776
1.431581550798805,-0.6406912417049166,2.430478956515044,1.2342888260794243
1.520984911831378,-0.6162755614068924,2.514006218726019,1.3282569960667714
1.6114645731250543,-0.5960728386194196,2.5975334809369937,1.422225166054118
1.7029203008563192,-0.5799040764729936,2.681060743147969,1.516193336041465
1.795251861201658,-0.56759027809811,2.764588005358944,1.610161506028812
1.8883590203375562,-0.5589524466252646,2.848115267569919,1.7041296760161586
1.9821415444405004,-0.5538115851849523,2.9316425297808952,1.7980978460035073
2.0764991996869724,-0.5519886969076693,3.0151697919918705,1.892066015990854
2.171331752253459,-0.5533047849239107,3.0986970542028454,1.986034185978201
